entry_date,entry_price,exit_date,exit_price,return,capital_after,hold_days
2011-03-16,0.7872786141682672,2014-06-09,1.5801677703857422,2.007126501276978,200.7126501276978,1181
2014-08-01,1.4711229621214006,2016-10-06,2.952662944793701,2.007080999222443,402.8465463748843,797
2018-02-08,9.0658039209359,2019-12-26,18.199920654296875,2.0075352183899895,808.7286294543565,686
2020-02-27,13.011003528750404,2020-11-30,26.24370384216309,2.01703917643035,1631.2373287102607,277
2021-07-19,34.16066481370462,2021-12-07,69.84452819824219,2.0445892543116395,3335.210313513023,141
2022-04-29,23.585774846708507,2024-03-01,47.62149810791016,2.019077109716238,6734.0468001036625,672
2025-04-03,13.762485969296437,2025-07-30,27.60198211669922,2.0055956589731063,13505.775029609644,118
2025-11-18,35.310001373291016,2026-02-25,71.86000061035156,2.035117468579525,27485.838689463737,99
