Price,Close,High,Low,Open,Volume
Ticker,TQQQ,TQQQ,TQQQ,TQQQ,TQQQ
Date,,,,,
2010-06-01,0.44114041328430176,0.4720847580587641,0.4384988878994625,0.44891381540066905,101356800
2010-06-02,0.4721841812133789,0.4721841812133789,0.43889781191660204,0.44846505734934305,56716800
2010-06-03,0.4844418168067932,0.4871331253847091,0.46670318783978454,0.4756724961699119,57427200
2010-06-04,0.4366055428981781,0.4721345219294695,0.43022800565264047,0.45404570108265435,122976000
2010-06-07,0.4112924337387085,0.44567428636468476,0.4105949860570941,0.44084090920740465,84364800
2010-06-08,0.4090002179145813,0.41697261029375315,0.39270621027049324,0.41423254503248325,132960000
2010-06-09,0.3999810814857483,0.42898134523596504,0.3953964484703884,0.4172719735946815,114720000
2010-06-10,0.43316707015037537,0.4340147225216893,0.4105452815554468,0.41393303977637713,77760000
2010-06-11,0.4444783926010132,0.4462224823102472,0.4197135390709056,0.4197135390709056,62668800
2010-06-14,0.4447280764579773,0.4664533969032479,0.44293423219638967,0.4576831082877644,113702400
2010-06-15,0.47721660137176514,0.4823991732212868,0.45075738287930883,0.4521025523007385,100051200
2010-06-16,0.4868336617946625,0.49331167819500243,0.47447662268467666,0.47681773911439485,79180800
2010-06-17,0.4917166829109192,0.49520491936606653,0.47906020685995193,0.49445771710561537,81523200
2010-06-18,0.4930628538131714,0.5029783533405094,0.48812902615655224,0.4942587310645232,69792000
2010-06-21,0.4801068603992462,0.5132430546085883,0.4719842646783763,0.5110511738198754,109958400
2010-06-22,0.46874576807022095,0.49620187500028085,0.46630420194491995,0.4856377126997936,89798400
2010-06-23,0.4624667763710022,0.47532326977662165,0.45195330942462975,0.4704898920304436,112358400
2010-06-24,0.44004395604133606,0.460922564792191,0.4375028810507113,0.45693589895289216,119712000
2010-06-25,0.4397445023059845,0.45075736731162286,0.4303772158604191,0.44577475479210726,88780800
2010-06-28,0.43580856919288635,0.446671230537738,0.42634083190112504,0.4400937628822143,82080000
2010-06-29,0.3871753513813019,0.4160761088602573,0.37571378197120664,0.41532890652791166,219110400
2010-06-30,0.3680408000946045,0.3923071960818731,0.36500032610289,0.3813947810713988,91833600
2010-07-01,0.3644530773162842,0.37317267050543734,0.3431257647007466,0.37008341143290924,126163200
2010-07-02,0.362459272146225,0.3696347062230424,0.35129811308259945,0.3653992960435892,73689600
2010-07-06,0.36435261368751526,0.38323835966997094,0.3551843174151475,0.3763116700936928,78278400
2010-07-07,0.39878523349761963,0.399881630224127,0.36659525598953296,0.36749266296870475,80390400
2010-07-08,0.40551188588142395,0.40994728351074855,0.3914604581446938,0.4083524005287681,103680000
2010-07-09,0.41687309741973877,0.4185674613811339,0.4023232084497079,0.40446533499671095,71328000
2010-07-12,0.4216068685054779,0.42788586482341323,0.41278682580689074,0.4153288416172659,49459200
2010-07-13,0.436007559299469,0.4415890799607198,0.42215512008708844,0.4314736216017801,87072000
2010-07-14,0.4429839849472046,0.45040816326388505,0.4340644326953188,0.43974449280247885,54758400
2010-07-15,0.444528192281723,0.4484153494738528,0.4267895358836091,0.4411404055267129,57100800
2010-07-16,0.4087514579296112,0.4411901797613593,0.40680738027560337,0.44064196714159176,90681600
2010-07-19,0.4179694950580597,0.42056032511342367,0.4011770579680981,0.4110935280076635,62112000
2010-07-20,0.4311741888523102,0.4329182786522678,0.39405132770272416,0.3972400960487468,63974400
2010-07-21,0.41607609391212463,0.4474681709910098,0.413285333503903,0.4474681709910098,86246400
2010-07-22,0.4441300928592682,0.45270042145857714,0.43232027243036614,0.43232027243036614,63225600
2010-07-23,0.4556902348995209,0.45623844742444103,0.43545931944953264,0.43790088530595545,69427200
2010-07-26,0.4657062292098999,0.46700164409983247,0.45130560544029974,0.457683142254747,50380800
2010-07-27,0.4656067192554474,0.47467550680534154,0.4597764259573171,0.4725821942576289,59846400
2010-07-28,0.4560893177986145,0.47048997290008204,0.449960552590768,0.46465967809310155,38784000
2010-07-29,0.4452265799045563,0.46540680242435534,0.4311244545965264,0.4624170236662084,76377600
2010-07-30,0.4482661187648773,0.4556405433984444,0.426092092358356,0.43391522046613,64915200
2010-08-02,0.4723832607269287,0.4758714691015093,0.4597267260829533,0.46485860285575065,45081600
2010-08-03,0.46750009059906006,0.47298116128338763,0.4601256379314477,0.4714867566977703,32006400
2010-08-04,0.4810033142566681,0.4823494531245311,0.46750009753179655,0.4736288899923395,40454400
2010-08-05,0.4781637489795685,0.4798581126777745,0.4680980168249776,0.47377810559924277,33235200
2010-08-06,0.4759212136268616,0.47796383089915867,0.45409544076925407,0.4609723767578644,76377600
2010-08-09,0.4842427968978882,0.4883289435826083,0.4762703771468967,0.48244889553150866,42816000
2010-08-10,0.47397810220718384,0.4806053529303328,0.4610221281369416,0.4733801635631281,79008000
2010-08-11,0.43496087193489075,0.4491127503621512,0.42808487761247593,0.44881425152919097,77452800
2010-08-12,0.4227033257484436,0.42868285427565517,0.40645907535123066,0.4089006413208259,72960000
2010-08-13,0.4142822325229645,0.4239987418724522,0.4142822325229645,0.41921509052336203,28972800
2010-08-16,0.4166242182254791,0.4249955567594919,0.4028712906632829,0.40810361604037,47712000
2010-08-17,0.43246957659721375,0.44363170573265537,0.423450543181112,0.42594186379861065,60038400
2010-08-18,0.436356782913208,0.4451261315401357,0.4253439169345121,0.43027774476128927,35577600
2010-08-19,0.42031151056289673,0.43461262434106096,0.40909962736905453,0.4301772549574569,51206400
2010-08-20,0.4188668727874756,0.42205561258118535,0.4086509358406315,0.41607608393354195,44294400
2010-08-23,0.40730583667755127,0.43077527874352095,0.4067078694951978,0.4282342033449646,54105600
2010-08-24,0.3839357793331146,0.39694150430972164,0.37920188351097245,0.39400148094072035,72403200
2010-08-25,0.39544621109962463,0.4001800793723569,0.37461829699007954,0.3764618958544004,72076800
2010-08-26,0.3825409412384033,0.40117700346101315,0.3799491706178729,0.4005293102914957,66489600
2010-08-27,0.3951975107192993,0.3968918746080455,0.3657485396719501,0.389217981515624,96230400
2010-08-30,0.38239172101020813,0.39953240989431793,0.3822912709694724,0.3891184522223594,52569600
2010-08-31,0.3804973363876343,0.38852045063182705,0.37127928598816884,0.37671062993056165,78220800
2010-09-01,0.41238880157470703,0.4162252910404106,0.39459945321615536,0.3951476657030163,64819200
2010-09-02,0.426539808511734,0.426539808511734,0.41179093135058836,0.41492994519124343,27148800
2010-09-03,0.4482661187648773,0.4482661187648773,0.4349609216745266,0.43949580063275606,67641600
2010-09-07,0.4373527467250824,0.4475686562072206,0.4364065546142328,0.44223684869344454,48691200
2010-09-08,0.4527999758720398,0.4600749190494425,0.4422367839257769,0.4422367839257769,56947200
2010-09-09,0.4585307240486145,0.4676492653282192,0.45663737082266614,0.46690206313197796,45177600
2010-09-10,0.4634636640548706,0.46595498461914514,0.4543451217125918,0.4618688094522028,31968000
2010-09-13,0.48389363288879395,0.487381869900734,0.4751242837356774,0.4755720463156635,41856000
2010-09-14,0.49002328515052795,0.49749718910074703,0.4790601755434718,0.4818509356009996,42374400
2010-09-15,0.4983440935611725,0.5007866011953883,0.4821993758533602,0.4861362884899635,33830400
2010-09-16,0.5053701996803284,0.5062178805999733,0.49276344798516136,0.49804552942101393,46886400
2010-09-17,0.5107517242431641,0.5156845821722815,0.5030280490354435,0.5156845821722815,57408000
2010-09-20,0.537361204624176,0.5401012696999047,0.5146886915489686,0.516482536025289,52780800
2010-09-21,0.5356667637825012,0.5481242789130628,0.529985734056369,0.53780886149721,86937600
2010-09-22,0.5331257581710815,0.5435894421259538,0.5242062049365133,0.5296873044432518,48288000
2010-09-23,0.5315307378768921,0.5476257217938616,0.5206183247529698,0.5222122381377595,68544000
2010-09-24,0.5616274476051331,0.5650659006029306,0.5478744909930656,0.5505160157747957,63264000
2010-09-27,0.5552000999450684,0.5671591536093036,0.5536549433368805,0.5642191019689012,48556800
2010-09-28,0.5565951466560364,0.5604315794985442,0.5285908292338386,0.5604315794985442,73113600
2010-09-29,0.5521100163459778,0.5597341827462102,0.5458817148438357,0.5522104948961222,31929600
2010-09-30,0.5446362495422363,0.5703482152153493,0.5338232835551073,0.560481527028156,88742400
2010-10-01,0.5429417490959167,0.5596347043279546,0.5349196027995902,0.5573921278922235,58521600
2010-10-04,0.5241066217422485,0.5430411812979915,0.5156348322581525,0.5375103565226587,61920000
2010-10-05,0.5631229877471924,0.5658132699336934,0.541795642702213,0.542693049717686,54892800
2010-10-06,0.5487719774246216,0.5643187803651144,0.5377093576232758,0.5607808177489898,44256000
2010-10-07,0.5541535019874573,0.558488449448599,0.5408492769029483,0.5580895006149261,39475200
2010-10-08,0.5653147101402283,0.5693511306362996,0.543839103200999,0.5551494975215391,34272000
2010-10-11,0.5664608478546143,0.5743347274533159,0.5613289718236608,0.5669095797836262,19065600
2010-10-12,0.5782209038734436,0.5812604081203376,0.5494693868899492,0.5627238858883556,48864000
2010-10-13,0.5922734141349792,0.5994985750409619,0.5839020449574733,0.5888846864466577,48422400
2010-10-14,0.5889841318130493,0.596408310167458,0.5799650704005482,0.5929707692054705,39878400
2010-10-15,0.6265558004379272,0.6265558004379272,0.5964591066051088,0.6100618053790116,59788800
2010-10-18,0.6265558004379272,0.6329840333483523,0.6198290401311067,0.6275527165685453,43488000
2010-10-19,0.601640522480011,0.6160908977037819,0.5871404212182881,0.6017400315811876,63648000
2010-10-20,0.6141478419303894,0.6277017803803457,0.6037338862005684,0.6075205925650577,46732800
2010-10-21,0.6184331178665161,0.633332228219308,0.6004945027795232,0.6265557424858451,54854400
2010-10-22,0.6304917931556702,0.6318876583304583,0.6159419031476284,0.6191813961147566,29356800
2010-10-25,0.6400589346885681,0.6509225937632649,0.6380660720297362,0.6380660720297362,38592000
2010-10-26,0.6438964605331421,0.6483806443344893,0.6226188415967719,0.6299942647051975,37420800
2010-10-27,0.6505236029624939,0.6521682122398811,0.6321860954690519,0.6356742752502066,56428800
2010-10-28,0.654260516166687,0.6598918196998161,0.6387634968529327,0.6595425968784079,53894400
2010-10-29,0.6511214375495911,0.661685597918532,0.6502747262604527,0.6541112157135346,40377600
2010-11-01,0.652616024017334,0.6710530990525209,0.6432984905940232,0.6577488704883101,42604800
2010-11-02,0.6723992228507996,0.6778305395734938,0.6652237306075441,0.6683130186691043,34060800
2010-11-03,0.6821157336235046,0.6823147518940292,0.6573001511743266,0.675787009646116,57580800
2010-11-04,0.7062825560569763,0.7146539255310946,0.7009507485457156,0.705884576563922,55929600
2010-11-05,0.7071302533149719,0.7113656927146621,0.7011009693527078,0.7079769648279928,56985600
2010-11-08,0.708923876285553,0.7125613473523053,0.6984592255261719,0.7035422872546917,51724800
2010-11-09,0.6974625587463379,0.7214811559619387,0.6887927183227927,0.7189889225560083,60940800
2010-11-10,0.7081260681152344,0.7106173885416059,0.6847064129562409,0.7011505648073455,45984000
2010-11-11,0.6962166428565979,0.698658236906695,0.6670174225321454,0.6751888018719863,60921600
2010-11-12,0.6607882976531982,0.6928290372806223,0.6456405002316435,0.68470646979416,109132800
2010-11-15,0.6537124514579773,0.6748905042154831,0.6529155230092559,0.6720997434747336,59596800
2010-11-16,0.6212736964225769,0.6509226266034496,0.6137490385209587,0.6397107135434142,90816000
2010-11-17,0.6271535754203796,0.6364711637474301,0.6178848577568559,0.6223699529225953,55584000
2010-11-18,0.6563041806221008,0.669308969160969,0.6468364427421226,0.6473349008050213,69369600
2010-11-19,0.6578483581542969,0.6627314907152689,0.6466871974270938,0.6541611029384002,46713600
2010-11-22,0.6751889586448669,0.6751889586448669,0.647334843971156,0.6500251828828123,73728000
2010-11-23,0.6432985067367554,0.657101193718683,0.6318379055530667,0.6552078399490371,92928000
2010-11-24,0.6808700561523438,0.6861014422973193,0.6607883718285333,0.6615853572954301,64742400
2010-11-26,0.676584780216217,0.6817663824363209,0.6650734287546086,0.6690103971767046,29836800
2010-11-29,0.6671668887138367,0.6726977147445987,0.6424010895919795,0.6652237518942157,88262400
2010-11-30,0.6418030261993408,0.6543600506070885,0.6345778657800601,0.6459886819934956,100358400
2010-12-01,0.6826141476631165,0.6928290876341662,0.670206357239062,0.671252999388499,103430400
2010-12-02,0.7033424973487854,0.7063322759668283,0.6839094780717051,0.6856535963847159,66067200
2010-12-03,0.7092227339744568,0.711515036952438,0.6946230598432628,0.6948718612237527,87724800
2010-12-06,0.7079768776893616,0.7121128074481121,0.7022460648028158,0.7093717731480644,49536000
2010-12-07,0.7086246013641357,0.7341873262809627,0.7073789410186226,0.7341376002316454,82214400
2010-12-08,0.7184415459632874,0.7202353903438529,0.7017485914005968,0.7156507855557311,46713600
2010-12-09,0.7191887497901917,0.730599623331831,0.7125614992903708,0.7304503881614756,49939200
2010-12-10,0.734286904335022,0.7356320739307315,0.718191915051803,0.7241216899642562,44102400
2010-12-13,0.7256669402122498,0.7435050808839478,0.7250191898457671,0.7435050808839478,40377600
2010-12-14,0.7287062406539917,0.7386217397550452,0.7233743767374262,0.7313965224079149,38438400
2010-12-15,0.721281111240387,0.7416612634380786,0.7150528097220599,0.7281082922912673,47788800
